date,site,who,transect,segment,vial_number,specimen_number,gross_ID,plant,notes,round,start_time,end_time,insect_subfamily,insect_genus,insect_species,fine_ID,tray_num,pollen
7/1/2022,Gothic Town,DL,P3,5,DL11,80390,Wasps,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P3,7,DL12,80391,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P3,7,DL13,80392,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P1,6,DL14,80393,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P5,7,DL15,80394,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P3,10,DL16,80395,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P1,1,DL17,80396,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P1,1,DL18,80397,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P1,1,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P7,10,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,DL,P7,7,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,5,MDS1,80398,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,5,MDS2,80399,Beetles,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,6,MDS3,80400,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,6,MDS4,80401,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,9,MDS5,80402,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,9,MDS6,80403,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,9,MDS7,80404,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,6,MDS8,80405,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,6,MDS9,80406,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,6,MDS10,80407,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,6,MDS11,80408,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,6,MDS12,80409,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,6,MDS13,80410,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,3,MDS14,80411,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,3,MDS15,80412,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,3,MDS16,80413,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,3,MDS17,80414,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,8,MDS18,80415,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,8,MDS19,80416,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,4,MDS20,80417,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,2,MDS21,80418,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,2,MDS22,80419,Other fly,Linum lewisii,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,9,MDS23,80420,Syrphidae,Valeriana occidentalis,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,3,MDS24,80421,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,3,MDS25,80422,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,9,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,3,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P1,3,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P7,4,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/1/2022,Gothic Town,MDS,P3,2,,,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P3,7,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P1,7,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P1,7,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,1,,,Bombus mixtus,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,1,,,Bombus mixtus,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P3,2,,,Other fly,Linum lewisii,same as KA5,1,,,,,,,,
7/6/2022,Gothic Town,DL,P3,5,DL1,80477,Other fly,Valeriana occidentalis,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P3,6,DL2,80478,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P1,9,DL3,80479,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P1,8,DL4,80480,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P3,10,DL5,80481,Syrphidae,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P3,1,DL6,80482,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P7,7,DL7,80483,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P5,4,DL8,80484,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P1,10,DL9,80485,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P5,5,DL10,80486,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P5,5,DL11,80487,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P1,1,KA1,80488,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P3,7,KA2,80489,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,1,KA3,80490,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,1,KA4,80491,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,1,KA5,80492,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P1,2,KA6,80493,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P5,3,KA7,80494,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P5,9,KA8,80495,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,5,KA9,80496,Moths,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,3,KA10,80497,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,9,KA11,80498,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,KA,P7,9,KA12,80499,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P3,6,,,Other fly,Linum lewisii,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P1,8,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Gothic Town,DL,P7,7,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P7,8,,,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P7,9,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,9,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,6,,,Beetles,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,5,MDS1,80500,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,5,MDS2,80501,Beetles,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P5,9,MDS3,80502,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P5,9,MDS4,80503,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,9,MDS5,80504,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,9,MDS6,80505,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,9,MDS7,80506,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,9,MDS8,80507,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,9,MDS9,80508,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P3,6,MDS10,80509,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P1,7,MDS11,80510,Other fly,Potentilla fruticosa,,1,,,,,,,,
7/6/2022,Avery Picnic,MDS,P1,7,MDS12,80511,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,3,MC1,80512,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P5,10,MC2,80513,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P3,8,MC3,80514,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P3,8,MC4,80515,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P5,8,MC5,80516,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,10,MC6,80517,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,10,MC7,80518,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,10,MC8,80519,Beetles,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,6,MC9,80520,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P5,1,MC10,80521,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,4,,,Bombus bifarius,Helianthella quinquenervis,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P5,7,,,Bombus bifarius,Helianthella quinquenervis,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,3,,,Wasps,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,6,,,Wasps,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MC,P1,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P5,2,,,Bombus flavifrons,Vicia americana,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P7,4,,,Bombus flavifrons,Hydrophyllum fendleri,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P7,5,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P3,2,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P1,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P7,3,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P7,6,MMC1,80522,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P3,7,MMC2,80523,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P5,5,MMC3,80524,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P5,5,MMC4,80525,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P5,5,MMC5,80526,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P5,5,MMC6,80527,Other fly,Ligusticum porteri,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P5,5,MMC7,80528,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P3,7,MMC8,80529,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P7,3,MMC9,80530,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/6/2022,Avery Picnic,MMC,P7,3,MMC10,80531,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,,,Syrphidae,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,,,Syrphidae,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,Hoplitis fulgida,,
7/8/2022,Virginia Basin,KA,P1,5,,,Syrphidae,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,4,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,4,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,2,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,2,,,Beetles,Senecio crassulus,,1,,,,,,KA7 from KP 7/7,,
7/8/2022,Virginia Basin,KA,P7,9,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P7,8,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,8,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,3,,,Bombus kirbiellus,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,6,,,Bombus bifarius,Senecio crassulus,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,5,,,Bombus bifarius,Senecio crassulus,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,1,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,7,,,Bombus bifarius,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,7,,,Small black solitary bee,Senecio crassulus,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,4,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,4,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,2,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P7,2,MC1,80624,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P7,2,MC2,80625,Other fly,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,6,MC3,80626,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,6,MC4,80627,Other fly,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,1,MC5,80628,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,1,MC6,80629,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,9,MC7,80630,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,9,MC8,80631,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,7,MC9,80632,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,7,MC10,80633,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,7,MC11,80634,Small black solitary bee,Castilleja sulphurea,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P3,7,MC12,80635,Other fly,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P7,7,MC13,80636,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P7,7,MC14,80637,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,2,MC15,80638,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,2,MC16,80639,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,2,MC17,80640,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,2,MC18,80641,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,MC,P5,2,MC19,80642,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,10,KA1,80643,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,3,KA2,80644,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,KA3,80645,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,KA4,80646,Syrphidae,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,5,KA5,80647,Neuroptera,Linum lewisii,,1,,,,,,Lacewing,,
7/8/2022,Virginia Basin,KA,P5,5,KA6,80648,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,5,KA7,80649,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,4,KA8,80650,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,4,KA9,80651,Small black solitary bee,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,4,KA10,80652,Syrphidae,Senecio crassulus,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,2,KA11,80653,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,2,KA12,80654,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,2,KA13,80655,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,2,KA14,80656,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,2,KA15,80657,Other fly,Senecio crassulus,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,1,KA16,80658,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P7,9,KA17,80659,Other fly,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P7,9,KA18,80660,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,8,KA19,80661,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,8,KA20,80662,Other fly,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,8,KA21,80663,Other fly,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,8,KA22,80664,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,8,KA23,80665,Syrphidae,Linum lewisii,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P3,8,KA24,80666,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P7,1,KA25,80667,Syrphidae,Androsace septentrionalis,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P7,8,KA26,80668,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P7,8,KA27,80669,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,10,KA28,80670,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,10,KA29,80671,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,8,KA30,80672,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P5,8,KA31,80673,Syrphidae,Senecio crassulus,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,3,KA32,80674,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,3,KA33,80675,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,3,KA34,80676,Syrphidae,Pseudocymopterus montanus,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,6,KA35,80677,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,6,KA36,80678,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/8/2022,Virginia Basin,KA,P1,9,KA37,80679,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P5,9,DL1,80744,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P5,5,DL2,80745,Hemipteran,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P3,7,DL3,80746,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P1,7,DL4,80747,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P7,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P3,8,,,Bombus flavifrons,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P5,9,,,Small black solitary bee,Vicia americana,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P3,1,,,Small black solitary bee,Linum lewisii,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P5,3,,,Bombus bifarius,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,DL,P3,4,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P3,3,MMC1,80748,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P1,2,MMC2,80749,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P3,5,MMC3,80750,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P1,3,MMC4,80751,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P7,3,MMC5,80752,Small black solitary bee,Linum lewisii,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P5,7,MMC6,80753,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,CA,P5,1,CA1,80754,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,CA,P3,10,CA2,80755,Other fly,Linum lewisii,,1,,,,,,,,
7/12/2022,Gothic Town,CA,P3,10,CA3,80756,Beetles,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,CA,P1,6,CA4,80757,Beetles,Ligusticum porteri,,1,,,,,,,,
7/12/2022,Gothic Town,CA,P1,6,CA5,80758,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,CA,P7,6,,,Bombus bifarius,Potentilla pulcherrima,,1,,,,,,,,
7/12/2022,Gothic Town,MMC,P7,3,,,Bombus bifarius,Potentilla pulcherrima,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P7,4,,,Bombus unknown,Senecio crassulus,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,,,Beetles,Ligusticum porteri,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P7,9,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P7,9,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P3,2,,,Bombus bifarius,Senecio crassulus,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,10,MDS1,80770,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P7,4,MDS2,80771,Other fly,Senecio crassulus,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,MDS3,80772,Other fly,Ligusticum porteri,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,MDS4,80773,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,MDS5,80774,Other fly,Senecio crassulus,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P1,8,MDS6,80775,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P5,5,MDS7,80776,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/13/2022,Virginia Basin,MDS,P5,5,MDS8,80777,Syrphidae,Linum lewisii,,1,,,,,,,,
